,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowK,SlowD,RSI,Chaikin A/D,OBV,Aroon Up,Aroon Down
2017-06-12,102.0239,104.04,102.9,1408501.0,103.0959,106.1635,109.2311,105.7644,22.7741,30.5831,42.6415,349792702.2128,34670219.0,57.1429,100.0
2017-06-13,103.4029,105.49,104.65,780542.0,103.3629,106.237,109.1111,105.6897,25.0704,26.071,49.5698,349625443.2128,35450761.0,50.0,92.8571
2017-06-14,103.8068,107.03,104.605,790128.0,103.4576,106.272,109.0864,105.6611,35.6211,27.8219,51.4205,349346862.0004,36240889.0,42.8571,85.7143
2017-06-15,102.6445,104.34,103.24,813603.0,103.5204,106.287,109.0536,105.5229,40.3498,33.6804,46.1692,349968158.8367,35427286.0,35.7143,78.5714
2017-06-16,104.2007,105.82,104.67,862911.0,103.8191,106.38,108.9409,105.5484,49.7806,41.9172,53.0789,350786048.3933,36290197.0,28.5714,71.4286
2017-06-19,105.0183,106.69,106.26,456873.0,103.9654,106.457,108.9486,105.6504,62.3237,50.818,56.2555,351094172.0444,36747070.0,21.4286,64.2857
2017-06-20,103.9446,106.24,105.32,626926.0,103.9412,106.4465,108.9518,105.639,73.1933,61.7659,51.3398,350753451.3923,36120144.0,14.2857,57.1429
2017-06-21,104.7031,106.31,105.4415,834682.0,103.9425,106.4475,108.9525,105.7019,79.4333,71.6501,54.3729,351568912.1602,36954826.0,7.1429,50.0
2017-06-22,105.4517,107.43,106.65,753890.0,103.9523,106.471,108.9897,105.8313,78.5707,77.0658,57.2081,351607573.1859,37708716.0,0.0,42.8571
2017-06-23,105.8654,107.6,106.585,596634.0,103.9511,106.5045,109.0579,105.9883,90.0089,82.671,58.7342,352063131.1662,38305350.0,0.0,35.7143
2017-06-26,105.4418,107.97,107.0,568891.0,103.9797,106.542,109.1043,106.0894,82.2047,83.5948,56.5121,351552888.7229,37736459.0,100.0,28.5714
2017-06-27,104.5849,107.21,106.05,552791.0,103.9532,106.52,109.0868,106.098,63.0756,78.4297,52.2085,351123999.1539,37183668.0,92.8571,21.4286
2017-06-28,105.2941,106.97,105.77,671973.0,103.9578,106.487,109.0162,106.1744,48.6179,64.6327,55.246,351717575.3039,37855641.0,85.7143,14.2857
2017-06-29,102.3194,105.45,103.24,1057401.0,103.5734,106.325,109.0766,105.9559,31.3671,47.6869,42.9228,351272605.6523,36798240.0,78.5714,7.1429
2017-06-30,103.0976,105.06,104.17,771870.0,103.4961,106.1285,108.7609,105.8334,31.7089,37.2313,46.2974,351368005.3153,37570110.0,71.4286,0.0
2017-07-03,101.5315,104.11,103.05,548173.0,103.1083,105.8705,108.6327,105.5712,14.8281,25.9681,41.0384,350850860.9756,37021937.0,64.2857,100.0
2017-07-05,102.0633,103.73,102.56,708203.0,102.8668,105.6695,108.4722,105.3854,18.33,21.6224,43.3903,351425897.5996,37730140.0,57.1429,100.0
2017-07-06,101.1276,103.17,101.71,973671.0,102.468,105.429,108.39,105.1268,16.8086,16.6556,40.3416,351732670.6544,36756469.0,50.0,100.0
2017-07-07,101.6989,103.51,102.08,708444.0,102.2737,105.215,108.1563,104.948,31.8916,22.3434,42.9759,352183498.6544,37464913.0,42.8571,92.8571
2017-07-10,102.7036,104.43,103.88,633543.0,102.1836,105.1255,108.0674,104.8834,55.2521,34.6508,47.3768,352448434.818,38098456.0,35.7143,85.7143
2017-07-11,102.3687,104.11,103.2,479041.0,102.2341,105.143,108.0519,104.7926,73.9018,53.6818,46.0996,352737965.0927,37619415.0,28.5714,78.5714
2017-07-12,103.265,105.06,103.89,639408.0,102.2249,105.136,108.0471,104.7972,89.7227,72.9589,49.9857,353136911.9645,38258823.0,21.4286,71.4286
2017-07-13,102.5854,105.02,104.01,478252.0,102.1345,105.074,108.0135,104.7355,81.5045,81.7097,47.2066,352791244.6774,37780571.0,14.2857,64.2857
2017-07-14,103.3044,104.95,104.28,573905.0,102.193,105.1075,108.022,104.7493,84.4062,85.2111,50.3517,353245229.2296,38354476.0,7.1429,57.1429
2017-07-17,103.2355,104.84,104.19,584503.0,102.1586,105.0585,107.9584,104.7551,82.1149,82.6752,50.0438,353775778.1065,37769973.0,0.0,50.0
2017-07-18,102.8513,104.54,103.87,925013.0,102.128,104.9485,107.769,104.7232,74.3667,80.2959,48.2728,354369443.1662,36844960.0,0.0,42.8571
2017-07-19,103.9545,105.62,105.16,899923.0,102.1281,104.949,107.7699,104.8009,76.0687,77.5168,53.3756,354956349.4706,37744883.0,0.0,35.7143
2017-07-20,104.2303,106.14,104.91,1186440.0,102.1426,104.925,107.7074,104.898,75.85,75.4285,54.5819,355525454.8365,38931323.0,100.0,28.5714
2017-07-21,102.7134,104.31,103.29,1320387.0,102.1714,104.786,107.4006,104.8391,72.0228,74.6472,47.3291,356768172.0129,37610936.0,92.8571,21.4286
2017-07-24,102.1323,103.92,103.09,1592963.0,102.2553,104.5965,106.9377,104.7297,46.7707,64.8812,44.8692,357478288.0491,36017973.0,85.7143,14.2857
2017-07-25,102.3096,104.46,103.71,810705.0,102.3683,104.4375,106.5067,104.6478,26.6609,48.4848,45.7948,357013483.8491,36828678.0,78.5714,7.1429
2017-07-26,103.6787,105.3999,104.27,711273.0,102.4418,104.3915,106.3412,104.7061,38.7978,37.4098,52.436,357548622.5138,37539951.0,71.4286,0.0
2017-07-27,103.5014,105.97,104.0,732848.0,102.6867,104.3005,105.9143,104.7417,55.2728,40.2439,51.5552,357619303.2854,36807103.0,64.2857,0.0
2017-07-28,104.4667,106.44,105.6,858897.0,102.6373,104.4095,106.1817,104.8673,76.3005,56.7904,55.899,357701102.9997,37666000.0,100.0,71.4286
2017-07-31,104.2598,105.895,105.2,595289.0,102.5902,104.4685,106.3468,104.9609,78.7141,70.0958,54.7658,358219304.2155,37070711.0,92.8571,64.2857
2017-08-01,105.7472,107.95,107.18,515166.0,102.5304,104.6825,106.8346,105.1894,84.0361,79.6836,60.9034,357944995.0467,37585877.0,100.0,57.1429
2017-08-02,104.7425,106.95,105.81,573519.0,102.6092,104.8185,107.0278,105.2989,74.2307,78.9936,55.432,357904748.0993,37012358.0,92.8571,50.0
2017-08-03,105.56,107.55,106.86,858566.0,102.8386,105.0435,107.2484,105.4771,71.9801,76.7489,58.6846,357817647.2008,37870924.0,85.7143,42.8571
2017-08-04,105.7472,107.95,107.18,515166.0,102.9857,105.249,107.5123,105.6565,69.8074,72.0061,59.4148,357543338.0319,38386090.0,100.0,35.7143
2017-08-07,104.9986,106.9,106.425,465837.0,103.0761,105.3655,107.6549,105.7463,62.3659,68.0511,55.2114,357420749.3477,37920253.0,92.8571,28.5714
2017-08-08,104.8016,107.17,106.22,671598.0,103.2569,105.489,107.7211,105.8086,47.6771,59.9502,54.1262,357003651.6424,37248655.0,85.7143,21.4286
2017-08-09,104.1022,105.89,105.15,562497.0,103.3181,105.5315,107.7449,105.7973,27.9239,45.989,50.3432,357262096.21,36686158.0,78.5714,14.2857
2017-08-10,102.2505,104.84,103.77,783948.0,103.2542,105.5145,107.7748,105.608,15.9376,30.5129,41.9771,356536761.1446,35902210.0,71.4286,7.1429
2017-08-11,102.8907,104.69,103.93,573711.0,103.2024,105.4935,107.7846,105.4987,13.5123,19.1246,45.3581,356763226.013,36475921.0,64.2857,0.0
2017-08-14,104.1121,106.19,105.68,653689.0,103.2673,105.538,107.8087,105.5179,26.0053,18.485,51.2001,356160806.7385,37129610.0,57.1429,0.0
2017-08-15,104.2992,106.16,105.3,533634.0,103.3958,105.6115,107.8272,105.5533,54.8874,31.4683,52.0461,356359368.2269,37663244.0,50.0,78.5714
2017-08-16,104.5652,106.34,105.7,520586.0,103.4144,105.6425,107.8706,105.6111,79.1214,53.338,53.2855,356587124.6019,38183830.0,42.8571,71.4286
2017-08-17,102.9794,105.66,104.53,377776.0,103.3028,105.579,107.8552,105.51,68.7752,67.5946,45.7006,356222721.2036,37806054.0,35.7143,64.2857
2017-08-18,103.2453,105.12,104.49,488272.0,103.3799,105.606,107.8321,105.4443,45.52,64.4722,47.0615,356245972.2513,38294326.0,28.5714,57.1429
2017-08-21,103.3537,105.03,104.35,396280.0,103.595,105.668,107.741,105.3953,24.2366,46.1773,47.6373,356525699.3101,38690606.0,21.4286,50.0
2017-08-22,103.8265,105.66,105.12,427199.0,103.837,105.745,107.653,105.3967,33.4166,34.3911,50.1836,356557343.6805,39117805.0,14.2857,42.8571
2017-08-23,103.9742,105.85,105.28,321854.0,103.8628,105.76,107.6572,105.4123,54.3596,37.3376,50.9858,356551697.1191,39439659.0,7.1429,35.7143
2017-08-24,103.0385,105.29,104.453,550162.0,103.795,105.7365,107.678,105.3359,50.4221,46.0661,45.9405,356207928.0318,38889497.0,0.0,28.5714
2017-08-25,103.5408,105.46,104.88,378662.0,103.7362,105.6895,107.6428,105.3153,49.7778,51.5198,48.8658,356142641.4801,39268159.0,7.1429,21.4286
2017-08-28,103.7871,105.69,105.02,346502.0,103.7089,105.6655,107.6221,105.3205,44.7691,48.323,50.286,356158156.495,39614661.0,0.0,14.2857
2017-08-29,103.2059,105.24,104.03,923093.0,103.7077,105.5365,107.3653,105.269,52.7276,49.0915,46.9705,356379393.6603,38691568.0,35.7143,7.1429
2017-08-30,102.9597,104.76,104.15,480290.0,103.6061,105.446,107.2859,105.1987,45.6566,47.7178,45.5986,356497497.7587,38211278.0,28.5714,0.0
2017-08-31,103.3734,105.1,104.25,764160.0,103.6645,105.335,107.0055,105.175,42.2503,46.8782,48.3291,356991954.2293,38975438.0,21.4286,0.0
2017-09-01,103.7575,105.74,105.12,378665.0,103.8449,105.234,106.6231,105.1907,54.0501,47.319,50.7986,356882019.2293,39354103.0,14.2857,78.5714
2017-09-05,103.1862,105.62,104.35,354642.0,103.89,105.142,106.394,105.1497,58.24,51.5135,47.1867,356756358.6781,38999461.0,7.1429,71.4286
2017-09-06,104.4765,106.34,105.43,684613.0,103.9329,105.1255,106.3181,105.2373,68.9898,60.4266,54.9738,357034717.81,39684074.0,100.0,64.2857
2017-09-07,106.3874,108.37,107.61,1044995.0,103.5185,105.2415,106.9645,105.5014,73.8745,67.0348,63.5459,357089717.5468,40729069.0,100.0,57.1429
2017-09-08,106.673,109.07,108.18,851071.0,103.4097,105.466,107.5223,105.7679,87.5399,76.8014,64.63,356468148.8389,41580140.0,100.0,50.0
2017-09-11,108.5346,110.32,109.5,1069085.0,102.8958,105.7525,108.6092,106.1891,90.9237,84.1127,70.7374,357198255.6682,42649225.0,100.0,42.8571
2017-09-12,108.2884,110.21,109.59,838977.0,102.5752,105.9645,109.3538,106.5463,91.246,89.9032,69.0392,357306510.765,41810248.0,92.8571,35.7143
2017-09-13,108.1505,109.9,109.47,586473.0,102.3817,106.16,109.9383,106.8562,90.2878,90.8191,68.0539,357620205.6255,41223775.0,85.7143,28.5714
2017-09-14,107.5595,109.46,108.7142,403354.0,102.3081,106.312,110.3159,107.0794,73.5681,85.034,63.8484,357742325.9435,40820421.0,78.5714,21.4286
2017-09-15,108.0914,110.12,109.33,726481.0,102.3892,106.5715,110.7538,107.3328,64.1188,75.9916,65.8914,357769913.8296,41546902.0,71.4286,14.2857
2017-09-18,108.4066,110.29,109.88,1057738.0,102.4703,106.8335,111.1967,107.5925,65.6496,67.7788,67.0786,357640921.3906,42604640.0,64.2857,7.1429
2017-09-19,108.6725,110.67,110.06,641084.0,102.5795,107.1035,111.6275,107.8532,77.3003,69.0229,68.088,357567354.3742,43245724.0,100.0,0.0
2017-09-20,108.249,110.44,108.97,636386.0,102.7177,107.328,111.9383,108.0482,76.2167,73.0555,64.6865,357736191.4762,42609338.0,92.8571,0.0
2017-09-21,107.9831,110.01,109.25,459660.0,102.8921,107.5315,112.1709,108.1988,60.6898,71.4022,62.5728,357736191.4762,42149678.0,85.7143,0.0
2017-09-22,108.6134,110.53,109.8,464367.0,103.2323,107.8145,112.3967,108.3961,58.6413,65.1826,65.4544,357869776.5036,42614045.0,78.5714,7.1429
2017-09-25,107.3133,109.86,108.37,482779.0,103.5725,108.006,112.4395,108.4488,46.8372,55.3894,55.8955,357762852.2955,42131266.0,71.4286,0.0
2017-09-26,106.2987,108.28,107.38,768774.0,103.8671,108.1335,112.3999,108.3985,39.6103,48.3629,49.7858,357916607.0955,41362492.0,64.2857,0.0
2017-09-27,106.3578,108.34,107.43,663937.0,104.3116,108.2935,112.2754,108.3586,20.4693,35.6389,50.1278,358055231.3043,42026429.0,57.1429,92.8571
2017-09-28,107.1655,108.95,108.35,414672.0,104.9165,108.507,112.0975,108.4006,27.0899,29.0565,54.6713,358262567.3043,42441101.0,50.0,85.7143
2017-09-29,108.0028,109.66,108.6,549407.0,105.5168,108.742,111.9672,108.5196,51.8864,33.1486,58.8558,358801608.1345,42990508.0,42.8571,78.5714
2017-10-02,108.8991,110.71,109.9401,557343.0,106.0917,109.003,111.9143,108.714,77.369,52.1151,62.8136,359141776.3066,43547851.0,100.0,71.4286
2017-10-03,109.2734,111.21,110.65,378242.0,107.0222,109.312,111.6018,108.926,93.295,74.1835,64.3555,359155284.9495,43926093.0,100.0,64.2857
2017-10-04,108.4657,110.575,109.93,545092.0,107.7516,109.5145,111.2774,109.0397,83.4136,84.6925,58.6993,358931332.4223,43381001.0,92.8571,57.1429
2017-10-05,109.2537,110.94,110.04,574214.0,107.9379,109.66,111.3821,109.2188,81.2114,85.9733,62.1907,359480025.8001,43955215.0,85.7143,50.0
2017-10-06,109.3029,110.97,109.84,787240.0,108.1001,109.7935,111.4869,109.3855,77.7529,80.7926,62.4046,360267265.8001,44742455.0,78.5714,42.8571
2017-10-09,110.6228,112.31,111.34,789103.0,107.8851,109.8995,111.9139,109.6641,90.4569,83.1404,67.6819,361056368.8001,45531558.0,100.0,35.7143
2017-10-10,110.6622,112.55,111.81,561067.0,107.7396,110.02,112.3004,109.9199,91.7006,86.6368,67.827,361314156.3407,46092625.0,100.0,28.5714
2017-10-11,110.9675,112.8,112.16,522710.0,107.613,110.163,112.713,110.1808,95.9634,92.7069,68.9897,361608180.7157,46615335.0,100.0,21.4286
2017-10-12,110.9577,113.03,112.51,322600.0,107.6087,110.3355,113.0623,110.416,91.9927,93.2189,68.9032,361459288.408,46292735.0,100.0,14.2857
2017-10-13,111.0266,113.17,112.6,344985.0,107.584,110.4845,113.385,110.6354,86.256,91.404,69.1944,361259560.2501,46637720.0,100.0,7.1429
2017-10-16,110.1599,112.09,111.56,515688.0,107.6218,110.5735,113.5252,110.7501,60.2963,79.515,61.4097,361288750.1369,46122032.0,92.8571,0.0
2017-10-17,109.6674,111.47,110.86,328426.0,107.6562,110.624,113.5918,110.8063,37.8601,61.4708,57.4545,361477191.2844,45793606.0,85.7143,0.0
2017-10-18,110.0909,112.17,111.14,533046.0,107.7291,110.7175,113.7059,110.8981,25.8548,41.3371,59.8495,361596220.9737,46326652.0,78.5714,0.0
2017-10-19,111.6964,113.64,111.8,1799661.0,107.7451,110.906,114.0669,111.1364,50.5134,38.0761,67.3521,362926405.1911,48126313.0,100.0,0.0
2017-10-20,110.347,112.71,111.87,776087.0,107.8109,110.994,114.1771,111.2215,57.6157,44.6613,57.6084,362445970.3816,47350226.0,92.8571,28.5714
2017-10-23,110.6326,113.1384,112.255,720305.0,108.0747,111.1625,114.2503,111.3261,61.9904,56.7065,58.9618,361831664.5326,48070531.0,85.7143,21.4286
2017-10-24,110.6129,112.51,111.62,560257.0,108.6431,111.3815,114.1199,111.4189,47.0014,55.5359,58.8223,362127530.5888,47510274.0,78.5714,14.2857
2017-10-25,111.1054,113.62,112.32,783625.0,109.3085,111.6225,113.9365,111.5504,52.4446,53.8122,61.2878,361922582.5119,48293899.0,71.4286,7.1429
2017-10-26,111.6964,113.98,112.65,561069.0,109.8076,111.8525,113.8974,111.7265,60.0799,53.1753,64.0681,361994298.0983,48854968.0,100.0,0.0
2017-10-27,112.4352,114.41,113.48,582321.0,110.0614,112.0775,114.0936,111.9573,74.8402,62.4549,67.2357,362251020.2596,49437289.0,100.0,42.8571
2017-10-30,112.0904,113.82,113.39,400268.0,110.2165,112.2395,114.2625,112.1328,81.4136,72.1112,64.3832,362614054.0271,49037021.0,92.8571,35.7143
2017-10-31,112.4844,114.48,113.57,302978.0,110.3008,112.4025,114.5042,112.3297,85.2847,80.5129,66.1507,362730584.0271,49339999.0,100.0,28.5714
2017-11-01,114.5233,116.9,115.93,916153.0,110.2628,112.71,115.1572,112.705,83.4499,83.3828,73.4839,362456682.6147,50256152.0,100.0,21.4286
2017-11-02,113.7846,116.13,114.91,587366.0,110.3486,112.94,115.5314,112.9731,77.6324,82.1224,67.7563,362456682.6147,49668786.0,92.8571,14.2857
2017-11-03,113.1837,115.22,114.62,917960.0,110.5757,113.137,115.6983,113.1575,63.055,74.7125,63.4262,362426083.948,48750826.0,85.7143,7.1429
2017-11-06,113.2625,115.54,114.67,688752.0,110.618,113.271,115.924,113.3321,48.8771,63.1882,63.7534,362244000.086,49439578.0,78.5714,0.0
2017-11-07,112.5041,114.695,113.84,1140493.0,110.7161,113.3645,116.0129,113.4166,32.7886,48.2402,58.3437,362117278.6415,48299085.0,71.4286,0.0
2017-11-08,112.8784,114.79,113.79,485905.0,110.7815,113.4615,116.1415,113.5293,29.8921,37.1859,60.1412,362418539.7415,48784990.0,64.2857,21.4286
2017-11-09,110.9478,112.85,111.74,635340.0,110.7804,113.461,116.1416,113.4446,23.5726,28.7511,48.5131,362813480.8226,48149650.0,57.1429,14.2857
2017-11-10,110.8986,113.12,112.09,486964.0,110.7662,113.4545,116.1428,113.3632,26.8893,26.7847,48.2568,362799297.4051,47662686.0,50.0,7.1429
2017-11-13,110.6819,112.395,110.94,518130.0,110.8469,113.481,116.1151,113.2686,27.7318,26.0646,47.0781,363299622.2505,47144556.0,42.8571,100.0
2017-11-14,111.3812,113.24,112.49,435484.0,111.1137,113.568,116.0223,113.2507,38.3652,30.9955,51.2191,363549299.7438,47580040.0,35.7143,92.8571
2017-11-15,111.1842,113.43,112.42,663833.0,111.287,113.6235,115.96,113.2154,56.8796,40.9922,50.0315,363490146.3082,46916207.0,28.5714,85.7143
2017-11-16,112.2283,114.01,113.31,487695.0,111.3125,113.6505,115.9885,113.2844,77.072,57.4389,55.8715,363880302.3082,47403902.0,21.4286,78.5714
2017-11-17,112.0412,114.28,113.59,393707.0,111.5199,113.7365,115.9531,113.3287,86.5878,73.5131,54.6388,363669184.0618,47010195.0,14.2857,71.4286
2017-11-20,112.317,114.26,113.53,299644.0,111.7006,113.822,115.9434,113.3955,89.4702,84.3767,56.1734,363780011.2947,47309839.0,7.1429,64.2857
2017-11-21,113.558,115.57,114.86,286982.0,111.879,113.9715,116.064,113.5759,87.2673,87.7751,62.3465,363840641.2947,47596821.0,0.0,57.1429
2017-11-22,112.1397,115.64,113.535,385053.0,112.0001,114.024,116.0479,113.602,66.9487,81.2288,53.1351,363570829.8101,47211768.0,0.0,50.0
2017-11-24,114.6612,116.4699,115.65,294119.0,111.9237,114.1745,116.4253,113.8695,70.7499,74.9886,63.4685,363821973.5007,47505887.0,100.0,42.8571
2017-11-27,114.0013,116.26,115.5656,394022.0,111.9022,114.254,116.6058,114.0476,65.437,67.7119,59.755,363625870.3855,47111865.0,92.8571,35.7143
2017-11-28,113.7846,116.14,115.19,282697.0,111.9357,114.34,116.7443,114.1878,80.2565,72.1478,58.5437,363539573.4065,46829168.0,85.7143,28.5714
2017-11-29,111.2729,115.31,112.54,614545.0,111.8012,114.2785,116.7558,114.0719,51.2496,65.6477,46.7217,363115825.7711,46214623.0,78.5714,21.4286
2017-11-30,111.6472,113.67,112.76,796116.0,111.8021,114.1325,116.4629,114.0031,33.0624,54.8562,48.3941,363352036.0129,47010739.0,71.4286,14.2857
2017-12-01,110.1008,112.17,110.77,660770.0,111.4934,113.9455,116.3976,113.7914,16.65,33.654,42.4634,363644662.7272,46349969.0,64.2857,100.0
2017-12-04,109.7659,112.64,111.38,569172.0,111.1335,113.772,116.4105,113.5674,17.1617,22.2914,41.2835,363129697.5843,45780797.0,57.1429,92.8571
2017-12-05,109.628,112.1,110.61,533708.0,110.8034,113.5875,116.3716,113.3515,15.1849,16.3322,40.781,363090296.3226,45247089.0,50.0,100.0
2017-12-06,110.5144,112.56,110.49,482076.0,110.6554,113.4865,116.3176,113.2418,26.9771,19.7745,45.3833,363404693.7139,45729165.0,42.8571,100.0
2017-12-07,110.7311,112.63,111.75,350757.0,110.5584,113.3775,116.1966,113.1636,52.7406,31.6342,46.4783,363588043.9639,46079922.0,35.7143,92.8571
2017-12-08,110.8592,113.29,112.42,256940.0,110.5489,113.373,116.1971,113.1051,72.3708,50.6962,47.1526,363407890.6306,46336862.0,28.5714,85.7143
2017-12-11,110.347,112.1,111.31,547609.0,110.4796,113.345,116.2104,113.0027,72.7796,65.9637,44.7255,363858454.9976,45789253.0,21.4286,78.5714
2017-12-12,110.9774,112.97,112.2001,467555.0,110.5121,113.36,116.2079,112.971,68.8095,71.32,48.2557,363961634.1047,46256808.0,14.2857,71.4286
2017-12-13,111.2039,113.49,112.58,324915.0,110.4985,113.351,116.2035,112.9643,68.5976,70.0623,49.5039,363865230.753,46581723.0,7.1429,64.2857
2017-12-14,112.0904,114.92,113.8,614525.0,110.5467,113.397,116.2473,113.0439,73.256,70.2211,54.1632,363250705.753,47196248.0,0.0,57.1429
2017-12-15,112.5632,114.7,113.39,854253.0,110.5469,113.414,116.2811,113.1616,74.7274,72.1937,56.4701,363557193.4706,48050501.0,0.0,50.0
2017-12-18,114.1786,116.41,115.81,472321.0,110.4555,113.5225,116.5895,113.4243,79.8691,75.9508,63.2716,363258056.8372,48522822.0,100.0,42.8571
2017-12-19,113.4694,115.68,114.55,426984.0,110.4339,113.581,116.7281,113.5934,79.6798,78.0921,58.919,363322293.3682,48095838.0,92.8571,35.7143
2017-12-20,111.46,113.82,112.595,471020.0,110.4233,113.4745,116.5257,113.5521,57.1927,72.2472,48.6973,363285765.2866,47624818.0,85.7143,28.5714
2017-12-21,111.1842,113.47,112.73,369841.0,110.3694,113.426,116.4826,113.4881,30.2293,55.7006,47.4797,363065859.8271,47254977.0,78.5714,21.4286
2017-12-22,110.8887,112.64,111.95,262565.0,110.4852,113.2345,115.9838,113.4016,12.1353,33.1858,46.1483,363282761.3489,46992412.0,71.4286,14.2857
2017-12-26,110.672,112.5,111.93,157966.0,110.5472,113.0655,115.5838,113.3024,11.0209,17.7952,45.1485,363363130.0155,46834446.0,64.2857,7.1429
2017-12-27,111.4009,113.3466,112.59,317501.0,110.6909,112.9445,115.1981,113.2832,29.1657,17.4406,49.14,363473663.6706,47151947.0,57.1429,0.0
2017-12-28,110.7114,113.02,112.03,487933.0,110.65,112.916,115.182,113.199,34.6303,24.939,45.7486,363350448.2665,46664014.0,50.0,14.2857
2017-12-29,110.672,112.69,111.99,287764.0,110.5974,112.8665,115.1356,113.1191,40.9262,34.9074,45.5552,363366891.9237,46376250.0,42.8571,7.1429
2018-01-02,110.7016,112.42,111.13,540574.0,110.6711,112.897,115.1229,113.0497,39.2392,38.2652,45.7405,363882322.9469,46916824.0,35.7143,100.0
2018-01-03,111.6078,113.69,112.55,506151.0,110.8623,112.9905,115.1187,113.0745,57.4515,45.8723,51.2241,364051039.9469,47422975.0,28.5714,92.8571
2018-01-04,113.3216,115.3,114.7,539287.0,111.0181,113.178,115.3379,113.2626,78.6683,58.453,59.5503,364140921.1136,47962262.0,21.4286,85.7143
2018-01-05,114.5824,116.5,115.36,475330.0,110.8764,113.3845,115.8926,113.5548,91.9984,76.0394,64.3688,364474486.0259,48437592.0,100.0,78.5714
2018-01-08,113.0754,115.42,114.76,515510.0,110.9641,113.5035,116.0429,113.6734,86.3939,85.6869,55.8106,364021462.0865,47922082.0,92.8571,71.4286
2018-01-09,112.445,114.46,113.45,515853.0,111.0687,113.584,116.0993,113.7197,68.6455,82.3459,52.6568,364230867.7598,47406229.0,85.7143,64.2857
2018-01-10,111.1744,113.82,112.59,705869.0,111.189,113.626,116.063,113.6388,38.7544,64.5979,46.9035,363846370.0118,46700360.0,78.5714,57.1429
2018-01-11,107.9929,110.65,109.37,2291164.0,110.501,113.4745,116.448,113.2579,17.2358,41.5452,36.2295,362521790.8243,44409196.0,71.4286,100.0
2018-01-12,108.4755,110.6325,109.51,1603401.0,110.029,113.336,116.643,112.96,7.8366,21.2756,38.5155,362689630.1272,46012597.0,64.2857,92.8571
2018-01-16,109.0173,112.38,110.45,927218.0,109.6862,113.18,116.6738,112.7429,14.0285,13.0337,41.069,361983407.0909,46939815.0,57.1429,85.7143
2018-01-17,109.5196,111.349,109.9,977073.0,109.4672,113.0255,116.5838,112.595,26.3992,16.0881,43.4157,362746049.9915,47916888.0,50.0,78.5714
