,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowD,SlowK,RSI,Chaikin A/D,OBV,Aroon Up,Aroon Down
2017-12-28,1055.95,1064.84,1053.38,982285.0,1013.7267,1053.056,1092.3853,1057.8649,18.0475,15.3315,51.3226,333274601.9259,1336682358.0,50.0,0.0
2017-12-29,1053.4,1058.05,1052.7,1156357.0,1015.3582,1053.9175,1092.4768,1057.4396,12.234,7.4305,49.8619,332420843.0194,1335526001.0,42.8571,7.1429
2018-01-02,1073.21,1075.98,1053.02,1555809.0,1019.2887,1056.3245,1093.3603,1058.9416,18.9682,34.1426,59.5044,333601252.1126,1337081810.0,35.7143,0.0
2018-01-03,1091.52,1096.1,1073.43,1550593.0,1026.2378,1060.307,1094.3762,1062.0443,33.9942,60.4096,66.011,334525315.2546,1338632403.0,100.0,0.0
2018-01-04,1095.76,1104.08,1094.26,1289293.0,1032.1356,1064.115,1096.0944,1065.2553,60.5569,87.1184,67.3204,333629899.9532,1339921696.0,100.0,0.0
2018-01-05,1110.29,1113.58,1101.8,1493389.0,1033.471,1067.9935,1102.516,1069.5443,78.9371,89.2833,71.3883,334289120.9039,1341415085.0,100.0,71.4286
2018-01-08,1114.21,1119.16,1110.0,1148958.0,1033.2555,1071.4755,1109.6955,1073.7982,88.9027,90.3062,72.387,334196301.1528,1342564043.0,100.0,64.2857
2018-01-09,1112.79,1118.44,1108.2,1335995.0,1033.8502,1074.646,1115.4418,1077.5117,90.2168,91.0607,71.4146,334058004.7954,1341228048.0,92.8571,57.1429
2018-01-10,1110.14,1112.78,1103.98,1027781.0,1035.3694,1077.5545,1119.7396,1080.6192,87.3847,80.7871,69.5372,334469117.1954,1340200267.0,85.7143,50.0
2018-01-11,1112.05,1114.85,1106.48,1102461.0,1038.153,1080.7185,1123.284,1083.6126,80.4925,69.6298,70.1464,334833969.88,1341302728.0,78.5714,42.8571
2018-01-12,1130.65,1131.3,1108.01,1914460.0,1039.1228,1084.6815,1130.2402,1088.0923,74.6323,73.4799,75.3217,336641568.652,1343217188.0,100.0,35.7143
2018-01-16,1130.7,1148.88,1126.66,1783881.0,1040.4116,1088.343,1136.2744,1092.1502,71.7226,72.0582,75.3341,335506371.652,1345001069.0,100.0,28.5714
2018-01-17,1139.1,1139.32,1123.49,1353097.0,1039.5997,1091.698,1143.7963,1096.6216,74.6626,78.4497,77.3863,336821858.8807,1346354166.0,92.8571,21.4286
2018-01-18,1135.97,1140.59,1124.46,1333633.0,1038.8199,1094.242,1149.6641,1100.3691,73.2004,69.0934,74.8861,337391526.0456,1345020533.0,85.7143,14.2857
2018-01-19,1143.5,1143.78,1132.5,1418376.0,1038.4836,1097.428,1156.3724,1104.4768,75.2484,78.2022,76.8259,338739486.2158,1346438909.0,78.5714,7.1429
2018-01-22,1164.16,1166.88,1141.82,1437954.0,1037.3897,1101.958,1166.5263,1110.1609,76.8896,83.3732,81.132,339865290.5845,1347876863.0,100.0,0.0
2018-01-23,1176.17,1178.51,1167.25,1832126.0,1036.7536,1107.224,1177.6944,1116.4475,84.5601,92.1049,83.0982,340935929.0463,1349708989.0,100.0,0.0
2018-01-24,1171.29,1187.05,1167.4,1818182.0,1038.9446,1112.3455,1185.7464,1121.6706,87.8592,88.0995,79.4742,339837617.5787,1347890807.0,100.0,0.0
2018-01-25,1182.14,1185.0,1171.84,1398961.0,1042.0394,1118.16,1194.2806,1127.4296,89.1311,87.1888,81.4149,340628519.5422,1349289768.0,92.8571,0.0
2018-01-26,1187.56,1187.56,1168.03,1981476.0,1047.5635,1124.528,1201.4925,1133.1563,87.9649,88.6064,82.3144,342609995.5422,1351271244.0,100.0,0.0
2018-01-29,1186.48,1198.0,1184.06,1533931.0,1056.3539,1131.0545,1205.7551,1138.2347,86.769,84.5119,81.4683,341608648.9066,1349737313.0,100.0,14.2857
2018-01-30,1177.37,1187.93,1174.51,1792602.0,1069.0659,1137.253,1205.4401,1141.9619,79.3859,65.0394,74.5104,340580106.7755,1347944711.0,92.8571,7.1429
2018-01-31,1182.22,1186.32,1172.1,1643877.0,1078.5572,1142.7035,1206.8498,1145.796,65.68,47.4885,75.7003,341276037.8261,1349588588.0,85.7143,0.0
2018-02-01,1181.59,1187.45,1169.36,2774967.0,1085.4648,1147.207,1208.9492,1149.205,51.4176,41.7248,75.2092,342253182.0931,1346813621.0,78.5714,0.0
2018-02-02,1119.2,1131.3,1111.17,5798880.0,1089.7775,1148.379,1206.9805,1146.3473,41.0534,33.9468,44.4523,341080730.9455,1341014741.0,71.4286,0.0
2018-02-05,1062.39,1114.99,1056.74,3742469.0,1078.1618,1145.984,1213.8062,1138.3514,31.7572,19.6,31.7286,338064268.8074,1337272272.0,64.2857,100.0
2018-02-06,1084.43,1087.38,1030.01,3732527.0,1072.7535,1144.495,1216.2365,1133.216,23.1956,16.0401,39.021,341412938.2285,1341004799.0,57.1429,100.0
2018-02-07,1055.41,1086.53,1054.62,2544683.0,1061.0028,1141.626,1222.2492,1125.8059,17.9917,18.3351,33.8882,338994253.3212,1338460116.0,50.0,92.8571
2018-02-08,1007.71,1063.93,1004.7,3067173.0,1037.5923,1136.5045,1235.4167,1114.5587,17.3558,17.6921,27.4879,336238820.6802,1335392943.0,42.8571,100.0
2018-02-09,1046.27,1051.72,997.0,4436032.0,1027.1533,1133.2155,1239.2777,1108.055,18.7056,20.0895,37.7269,339791213.265,1339828975.0,35.7143,100.0
2018-02-12,1054.56,1065.57,1045.49,2796258.0,1017.9331,1129.411,1240.8889,1102.9603,24.5741,35.9407,39.6983,339521056.8646,1342625233.0,28.5714,92.8571
2018-02-13,1054.14,1061.22,1046.92,1574121.0,1009.387,1125.583,1241.779,1098.3107,37.4841,56.4222,39.6298,339536467.8394,1341051112.0,21.4286,85.7143
2018-02-14,1072.7,1075.47,1049.8,2029979.0,1004.0251,1122.263,1240.5009,1095.8716,55.6742,74.6596,44.208,341128344.6322,1343081091.0,14.2857,78.5714
2018-02-15,1091.36,1094.1,1067.23,1806206.0,1001.2313,1120.0325,1238.8337,1095.4419,72.3018,85.8234,48.4414,342566184.094,1344887297.0,7.1429,71.4286
2018-02-16,1095.5,1108.31,1091.55,1971928.0,998.8852,1117.6325,1236.3798,1095.4474,83.8562,91.0855,49.3595,341523744.8291,1346859225.0,0.0,64.2857
2018-02-20,1103.59,1116.29,1090.0,1646405.0,997.6822,1114.604,1231.5258,1096.2229,87.6895,86.1596,51.1886,341579480.8675,1348505630.0,0.0,57.1429
2018-02-21,1113.75,1136.2,1107.51,2024534.0,998.0202,1111.483,1224.9458,1097.8922,85.2281,78.439,53.4621,340435608.5726,1350530164.0,7.1429,50.0
2018-02-22,1109.9,1125.46,1105.15,1386115.0,998.317,1108.4135,1218.51,1099.0358,79.0413,72.5254,52.4649,339697848.6933,1349144049.0,0.0,42.8571
2018-02-23,1128.09,1129.0,1108.44,1234539.0,1000.4383,1105.711,1210.9837,1101.8028,74.5803,72.7765,56.5852,340823104.5717,1350378588.0,85.7143,35.7143
2018-02-26,1143.7,1144.2,1129.34,1489118.0,1003.4586,1103.518,1203.5774,1105.793,75.4774,81.1303,59.8051,342212012.7466,1351867706.0,100.0,28.5714
2018-02-27,1117.51,1144.25,1116.79,2094863.0,1007.1882,1100.0695,1192.9508,1106.9089,74.9839,71.0449,52.7379,340227004.1793,1349772843.0,100.0,21.4286
2018-02-28,1103.92,1127.65,1103.0,2431023.0,1010.4849,1096.397,1182.3091,1106.6243,65.4938,44.3063,49.4711,337977444.9651,1347341820.0,92.8571,14.2857
2018-03-01,1071.41,1111.27,1067.29,2766856.0,1013.981,1090.8565,1167.732,1103.2705,42.8054,13.065,42.6629,335728981.267,1344574964.0,85.7143,7.1429
2018-03-02,1084.14,1086.89,1050.11,2508145.0,1021.3513,1085.984,1150.6167,1101.4486,23.9829,14.5773,45.8078,337862063.801,1347083109.0,78.5714,0.0
2018-03-05,1094.76,1101.18,1072.27,1432369.0,1021.7845,1084.762,1147.7395,1100.8116,19.0953,29.6437,48.3529,338658264.7636,1348515478.0,71.4286,0.0
2018-03-06,1100.9,1105.63,1094.5,1169068.0,1024.211,1086.6875,1149.164,1100.82,31.3047,49.6931,49.8203,338833677.4824,1349684546.0,64.2857,0.0
2018-03-07,1115.04,1116.2,1089.91,1537429.0,1024.5493,1088.218,1151.8867,1102.1743,49.9096,70.392,53.1232,340235433.7825,1351221975.0,57.1429,0.0
2018-03-08,1129.38,1131.44,1117.2,1510478.0,1027.7092,1091.9165,1156.1238,1104.7653,69.0521,87.0712,56.2671,341308891.4623,1352732453.0,50.0,71.4286
2018-03-09,1160.84,1161.0,1134.29,2070174.0,1041.092,1099.573,1158.054,1110.1058,85.3246,98.5105,62.249,343354263.6772,1354802627.0,100.0,64.2857
2018-03-12,1165.93,1178.16,1159.2,2129297.0,1045.6456,1105.556,1165.4664,1115.4223,93.3526,94.4761,63.1277,342736587.8597,1356931924.0,100.0,57.1429
2018-03-13,1139.91,1178.0,1134.57,2129435.0,1052.9699,1109.8235,1166.6771,1117.7545,91.2865,80.8728,55.9569,341130808.5309,1354802489.0,92.8571,50.0
2018-03-14,1148.89,1159.76,1142.35,2033697.0,1061.3853,1114.561,1167.7367,1120.7198,80.0923,64.9279,57.741,340625012.551,1356836186.0,85.7143,42.8571
2018-03-15,1150.61,1162.5,1135.66,1623868.0,1066.7226,1118.4565,1170.1904,1123.5665,64.805,48.6143,58.0912,340810148.0234,1358460054.0,78.5714,35.7143
2018-03-16,1134.42,1156.81,1131.36,2654602.0,1069.9935,1120.6095,1171.2255,1124.6001,48.4834,31.9081,53.5898,338793902.1822,1355805452.0,71.4286,28.5714
2018-03-19,1100.07,1119.37,1088.92,3076349.0,1070.6379,1120.838,1171.0381,1122.2639,33.0915,18.752,45.5287,337970511.5631,1352729103.0,64.2857,21.4286
2018-03-20,1095.8,1105.55,1082.42,2709310.0,1069.6025,1120.4485,1171.2945,1119.7436,20.8604,11.9212,44.63,338395708.0742,1350019793.0,57.1429,14.2857
2018-03-21,1094.0,1108.7,1087.21,1990515.0,1067.3808,1119.461,1171.5412,1117.2918,15.0784,14.5619,44.2336,337663042.9439,1348029278.0,50.0,7.1429
2018-03-22,1053.15,1083.92,1049.64,3418154.0,1057.1147,1116.6235,1176.1323,1111.1831,12.6548,11.4813,36.3444,334944872.6393,1344611124.0,42.8571,100.0
2018-03-23,1026.55,1066.78,1024.87,2413517.0,1040.592,1111.5465,1182.501,1103.1228,10.8492,6.5045,32.3041,332724851.6336,1342197607.0,35.7143,100.0
2018-03-26,1054.09,1059.27,1010.58,3272409.0,1033.5288,1107.066,1180.6032,1098.453,11.4838,16.4655,39.7696,335300974.7999,1345470016.0,28.5714,100.0
2018-03-27,1006.94,1064.54,997.62,2940957.0,1016.2809,1101.5375,1186.7941,1089.7375,13.7135,18.1706,33.0497,333179196.4981,1342529059.0,21.4286,100.0
2018-03-28,1005.18,1024.99,984.0,3884943.0,1001.5899,1096.6005,1191.6111,1081.6844,19.7599,24.6437,32.8267,333309042.1168,1338644116.0,14.2857,100.0
2018-03-29,1037.14,1048.05,1004.04,3466876.0,996.9305,1094.887,1192.8435,1077.442,24.6916,31.2605,40.6563,335057053.4424,1342110992.0,7.1429,92.8571
2018-04-02,1012.63,1039.53,994.25,3253387.0,987.0308,1091.3115,1195.5922,1071.2695,32.0724,40.3129,37.0862,334444887.8673,1338857605.0,0.0,85.7143
2018-04-03,1018.68,1025.0,997.245,2566146.0,978.5613,1087.5075,1196.4537,1066.2609,39.7246,47.6004,38.5213,335842376.4924,1341423751.0,0.0,78.5714
2018-04-04,1029.71,1032.74,996.51,2536198.0,972.3647,1083.948,1195.5313,1062.7799,45.9681,49.991,41.1566,337954358.1005,1343959949.0,7.1429,71.4286
2018-04-05,1032.64,1046.71,1024.0,1791761.0,967.0623,1079.828,1192.5937,1059.9094,53.1729,61.9274,41.8694,337525944.9684,1345751710.0,0.0,64.2857
2018-04-06,1009.95,1036.0,1006.25,2006683.0,959.5806,1073.8565,1188.1324,1055.1514,56.4895,57.5502,38.0276,336018403.286,1343745027.0,0.0,57.1429
2018-04-09,1020.09,1044.59,1019.2,1661012.0,957.6137,1066.819,1176.0243,1051.8122,56.2988,49.4189,40.6486,334473838.7598,1345406039.0,0.0,50.0
2018-04-10,1036.5,1041.21,1015.41,1836678.0,960.4599,1060.3475,1160.2351,1050.3539,53.052,52.187,44.723,335639915.7226,1347242717.0,7.1429,42.8571
2018-04-11,1025.06,1035.87,1019.2,1703015.0,960.6442,1054.605,1148.5658,1047.945,53.1046,57.7079,42.531,335134221.4065,1345539702.0,0.0,35.7143
2018-04-12,1037.29,1044.65,1026.05,1644794.0,965.442,1049.025,1132.608,1046.9302,59.63,68.995,45.6006,335477328.9721,1347184496.0,0.0,28.5714
2018-04-13,1036.04,1052.98,1030.15,1270461.0,973.8366,1043.2965,1112.7564,1045.893,62.4826,60.7448,45.3341,334862410.2664,1345914035.0,0.0,21.4286
2018-04-16,1046.1,1051.43,1033.92,1488822.0,983.3148,1038.8805,1094.4462,1045.9128,67.4057,72.4772,47.9698,335444844.9152,1347402857.0,7.1429,14.2857
2018-04-17,1079.36,1085.0,1057.09,2729197.0,986.249,1037.845,1089.441,1049.0982,69.7437,76.009,55.5932,337071019.9818,1350132054.0,100.0,7.1429
2018-04-18,1075.39,1082.0,1070.52,1556298.0,989.1994,1036.8245,1084.4496,1051.6022,78.0303,85.6047,54.5655,336835135.0933,1348575756.0,92.8571,0.0
2018-04-19,1089.45,1097.51,1069.02,1994247.0,990.035,1036.597,1083.159,1055.2067,83.1113,87.7204,57.5579,337701012.0814,1350570003.0,100.0,7.1429
2018-04-20,1077.32,1094.75,1072.1,2121692.0,988.4188,1037.8055,1087.1922,1057.3128,84.4397,79.9941,54.2389,336557265.5331,1348448311.0,92.8571,0.0
2018-04-23,1073.81,1088.0,1066.68,3479496.0,988.6841,1040.1685,1091.6529,1058.8839,77.8659,65.8833,53.2815,335405049.6907,1344968815.0,85.7143,7.1429
2018-04-24,1022.64,1064.49,1012.86,6411038.0,986.9875,1038.596,1090.2045,1055.4321,62.089,40.3896,41.7196,331422830.2705,1338557777.0,78.5714,0.0
2018-04-25,1022.99,1036.07,1017.01,2893047.0,989.3071,1039.3985,1089.4899,1052.3424,42.6339,21.6287,41.8126,330345147.4951,1341450824.0,71.4286,7.1429
2018-04-26,1043.31,1052.02,1020.45,2546332.0,993.7288,1041.305,1088.8812,1051.4822,27.4177,20.2348,47.0917,331486439.7916,1343997156.0,64.2857,0.0
2018-04-27,1031.45,1051.69,1027.59,2037263.0,993.2803,1041.0205,1088.7607,1049.5743,22.1647,24.6305,44.5511,330101777.2215,1341959893.0,57.1429,78.5714
2018-04-30,1018.58,1038.37,1018.3,1724632.0,994.2194,1041.318,1088.4166,1046.6225,23.0666,24.3344,41.9089,328425266.493,1340235261.0,50.0,71.4286
2018-05-01,1040.75,1041.73,1010.61,1766256.0,996.4761,1042.4215,1088.3669,1046.0632,28.3887,36.2012,47.6668,330080280.1485,1342001517.0,42.8571,100.0
2018-05-02,1026.05,1043.98,1023.16,1734872.0,996.0635,1042.2385,1088.4135,1044.1572,33.6395,40.383,44.5161,328827039.2801,1340266645.0,35.7143,92.8571
2018-05-03,1026.3,1030.69,1007.89,1964066.0,995.4015,1041.9215,1088.4415,1042.4565,42.4283,50.7007,44.5832,330034767.5836,1342230711.0,28.5714,100.0
2018-05-04,1051.0,1051.88,1018.05,1844600.0,999.7099,1043.974,1088.2381,1043.2702,50.0631,59.1057,50.9,331783402.5822,1344075311.0,21.4286,92.8571
2018-05-07,1059.46,1065.0,1050.27,1719971.0,1002.6103,1045.9425,1089.2747,1044.8121,62.1945,76.777,52.8811,332209600.4199,1345795282.0,14.2857,85.7143
2018-05-08,1058.59,1065.23,1051.64,1301524.0,1003.6078,1047.047,1090.4862,1046.1242,76.0408,92.2396,52.6459,332239289.3412,1344493758.0,7.1429,78.5714
2018-05-09,1088.95,1094.0,1062.11,2357979.0,1004.4089,1050.2415,1096.0741,1050.2029,86.6561,90.9516,59.4287,333850464.0797,1346851737.0,0.0,71.4286
2018-05-10,1105.47,1109.41,1093.88,1820676.0,1002.3608,1053.6505,1104.9402,1055.4664,91.9796,92.7476,62.5704,334747319.9328,1348672413.0,100.0,64.2857
2018-05-11,1103.38,1109.01,1097.22,1525218.0,1002.0824,1057.0175,1111.9526,1060.0296,92.3027,93.2089,61.9171,334815883.5919,1347147195.0,92.8571,57.1429
2018-05-14,1106.6,1118.15,1104.8,1966893.0,1001.3134,1060.0425,1118.7716,1064.4649,91.7772,89.3751,62.5656,333379388.7042,1349114088.0,100.0,50.0
2018-05-15,1084.87,1099.12,1078.78,1786926.0,1001.1787,1060.318,1119.4573,1066.4082,84.5338,71.0173,55.6759,332662509.837,1347327162.0,92.8571,42.8571
2018-05-16,1084.09,1094.38,1081.63,1281406.0,1001.0514,1060.753,1120.4546,1068.0922,68.657,45.5785,55.4399,331875575.7993,1346045756.0,85.7143,35.7143
2018-05-17,1081.26,1091.0,1076.42,1286907.0,1001.3264,1060.3435,1119.3606,1069.3463,46.1652,21.8999,54.5367,331443076.1903,1344758849.0,78.5714,28.5714
2018-05-18,1069.64,1073.73,1064.68,1774149.0,1001.2903,1059.9595,1118.6287,1069.3743,26.3108,11.454,50.8718,331613629.7406,1342984700.0,71.4286,21.4286
2018-05-21,1084.01,1093.3,1078.0,1258999.0,1001.1538,1060.4695,1119.7852,1070.7681,19.6737,25.6671,54.9074,331343726.687,1344243699.0,64.2857,14.2857
2018-05-22,1075.31,1091.8,1072.26,1111299.0,1006.1079,1063.103,1120.0981,1071.2007,23.6175,33.7314,52.1162,330579353.168,1343132400.0,57.1429,7.1429
2018-05-23,1085.96,1088.0,1066.96,1186998.0,1011.5572,1066.2515,1120.9458,1072.6063,38.2741,55.4238,55.1236,331536172.8486,1344319398.0,50.0,0.0
2018-05-24,1085.45,1087.12,1072.3,1030194.0,1014.1168,1068.3585,1122.6002,1073.8296,50.0202,60.9055,54.9457,332334190.8729,1343289204.0,42.8571,0.0
2018-05-25,1084.08,1089.57,1082.6,1111161.0,1019.1108,1070.99,1122.8692,1074.8058,62.3233,70.6405,54.4372,331694914.6018,1342178043.0,35.7143,0.0
2018-05-29,1068.07,1081.34,1063.08,1803805.0,1027.4286,1073.4645,1119.5004,1074.1643,61.0645,51.6475,48.7589,330876978.9282,1340374238.0,28.5714,0.0
2018-05-30,1077.47,1078.99,1066.55,1434282.0,1031.7691,1075.3005,1118.8319,1074.4791,55.9508,45.5644,51.9294,331960761.1468,1341808520.0,21.4286,0.0
2018-05-31,1100.0,1110.0,1078.0,3968362.0,1040.5638,1078.998,1117.4322,1076.9097,49.1133,50.1281,58.5494,333448896.8968,1345776882.0,14.2857,85.7143
2018-06-01,1135.0,1138.16,1112.01,3160100.0,1046.6063,1084.433,1122.2597,1082.4421,57.3198,76.2669,66.311,335845255.7113,1348936982.0,100.0,78.5714
2018-06-04,1153.04,1157.86,1137.0,2237701.0,1044.3181,1089.535,1134.7519,1089.1657,72.0642,89.7976,69.483,337048851.3595,1351174683.0,100.0,71.4286
2018-06-05,1151.02,1161.1,1147.46,1648222.0,1043.7551,1094.113,1144.4709,1095.0566,86.4709,93.3482,68.7029,336260991.5765,1349526461.0,100.0,64.2857
2018-06-06,1146.95,1154.71,1136.32,1746719.0,1045.959,1098.531,1151.103,1099.9988,90.7404,89.0753,67.0692,336533589.9196,1347779742.0,92.8571,57.1429
2018-06-07,1134.42,1145.87,1126.12,1805388.0,1046.1933,1100.8045,1155.4157,1103.277,85.0258,72.654,62.1679,336245641.9601,1345974354.0,85.7143,50.0
2018-06-08,1132.71,1138.78,1123.23,1364226.0,1045.8264,1102.1665,1158.5066,1106.0802,70.9827,51.2187,61.5073,336544806.6328,1344610128.0,78.5714,42.8571
2018-06-11,1140.9,1147.74,1131.4,1239770.0,1045.2217,1104.0425,1162.8633,1109.3963,54.3291,39.1145,63.5074,336746629.656,1345849898.0,71.4286,35.7143
2018-06-12,1148.19,1148.75,1141.02,1304612.0,1044.2263,1106.122,1168.0177,1113.091,46.8867,50.327,65.2388,337862216.3727,1347154510.0,64.2857,28.5714
2018-06-13,1144.23,1155.64,1143.38,1715074.0,1045.8764,1109.09,1172.3036,1116.0566,51.0075,63.581,63.477,336384958.5065,1345439436.0,57.1429,21.4286
2018-06-14,1160.11,1165.99,1150.6,1771120.0,1047.0596,1112.891,1178.7224,1120.2522,63.5618,76.7774,67.2917,336802708.0581,1347210556.0,100.0,14.2857
2018-06-15,1159.27,1163.91,1153.69,2221891.0,1049.687,1116.7915,1183.896,1123.9681,72.5212,77.2054,66.8937,337007069.8527,1344988665.0,92.8571,7.1429
2018-06-18,1183.58,1184.13,1151.0,1651913.0,1053.0573,1122.4885,1191.9197,1129.6455,80.8326,88.5151,72.0466,338604135.1527,1346640578.0,100.0,0.0
2018-06-19,1178.69,1182.81,1161.61,2364127.0,1056.0421,1127.2225,1198.4029,1134.3164,84.7898,88.649,69.6966,340049375.0546,1344276451.0,92.8571,0.0
2018-06-20,1184.07,1201.49,1182.03,2584260.0,1061.557,1132.6605,1203.764,1139.0548,86.9596,83.7146,70.8241,338006933.1841,1346860711.0,100.0,0.0
2018-06-21,1169.44,1190.33,1163.48,2248277.0,1067.4056,1136.8345,1206.2634,1141.9486,78.448,62.9806,63.8651,336756773.9435,1344612434.0,92.8571,0.0
2018-06-22,1169.29,1175.0,1159.65,1711003.0,1074.4481,1141.0265,1207.6049,1144.5526,64.2891,46.1721,63.7959,337194835.2979,1342901431.0,85.7143,28.5714
2018-06-25,1139.28,1155.99,1119.9,2884131.0,1082.5147,1143.7865,1205.0583,1144.0504,47.1065,32.1667,51.7194,337408208.248,1340017300.0,78.5714,100.0
2018-06-26,1132.62,1146.87,1129.0,1734414.0,1096.113,1147.014,1197.915,1142.9618,34.5094,25.1894,49.4808,336376489.1199,1338282886.0,71.4286,92.8571
2018-06-27,1116.94,1146.21,1116.7,1726866.0,1106.6915,1148.9875,1191.2835,1140.4835,23.5263,13.223,44.5875,334677711.7569,1336556020.0,64.2857,100.0
2018-06-28,1126.78,1134.0,1106.07,1486675.0,1112.9038,1150.3265,1187.7492,1139.1784,17.9109,15.3204,48.0589,335395765.6685,1338042695.0,57.1429,100.0
2018-06-29,1129.19,1141.36,1127.02,1578116.0,1112.0559,1150.036,1188.0161,1138.2272,18.035,25.5617,48.9032,334295266.3658,1339620811.0,50.0,92.8571
2018-07-02,1142.11,1142.99,1106.6,1161040.0,1111.3837,1149.4895,1187.5953,1138.597,31.9265,54.8975,53.287,335400152.7412,1340781851.0,42.8571,85.7143
2018-07-03,1116.28,1149.91,1114.43,822394.0,1107.0083,1147.7525,1188.4967,1136.4715,44.3682,52.6456,44.9787,334663521.3624,1339959457.0,35.7143,78.5714
2018-07-05,1141.29,1144.14,1123.12,1429710.0,1106.6284,1147.4695,1188.3106,1136.9304,57.1766,63.9867,52.6731,335705536.4528,1341389167.0,28.5714,71.4286
2018-07-06,1155.08,1156.2,1137.24,1090967.0,1107.9901,1148.5025,1189.0149,1138.659,61.2517,67.1229,56.3017,336667612.8368,1342480134.0,21.4286,64.2857
2018-07-09,1167.28,1167.93,1157.23,1079201.0,1109.6115,1150.231,1190.8505,1141.3848,74.4832,92.3399,59.2765,337615695.9583,1343559335.0,14.2857,57.1429
2018-07-10,1167.14,1173.5,1162.56,1066704.0,1110.5208,1151.543,1192.5652,1143.8377,84.9226,95.3051,59.2267,337442137.1722,1342492631.0,7.1429,50.0
2018-07-11,1171.46,1180.44,1155.37,1662633.0,1110.8198,1152.7065,1194.5932,1146.4684,92.8269,90.8356,60.3347,337913669.7063,1344155264.0,0.0,42.8571
2018-07-12,1201.26,1201.99,1173.1,2207431.0,1108.8773,1155.558,1202.2387,1151.6866,92.3179,90.8131,66.997,340009544.8302,1346362695.0,100.0,35.7143
2018-07-13,1204.42,1210.44,1195.29,1631857.0,1106.4626,1157.7735,1209.0844,1156.7088,90.8023,90.7582,67.6182,340344533.2969,1347994552.0,100.0,28.5714
2018-07-16,1196.51,1208.71,1193.4,1339237.0,1105.6114,1159.6355,1213.6596,1160.4994,89.7066,87.5487,64.3533,339549388.6639,1346655315.0,92.8571,21.4286
2018-07-17,1213.08,1218.76,1182.0,2008133.0,1103.089,1161.1105,1219.132,1165.5071,87.7482,84.9377,67.8548,340936945.1982,1348663448.0,100.0,14.2857
2018-07-18,1212.91,1221.59,1204.56,1947397.0,1100.9376,1162.8215,1224.7054,1170.0217,85.0337,82.6146,67.7812,340899209.3785,1346716051.0,100.0,7.1429
2018-07-19,1199.1,1216.48,1197.73,1916892.0,1100.3252,1163.573,1226.8208,1172.791,79.8876,72.1106,61.9096,339262439.1961,1344799159.0,92.8571,0.0
2018-07-20,1197.88,1210.77,1196.59,1898376.0,1100.0281,1164.995,1229.9619,1175.1805,69.9532,55.1344,61.4035,337709465.8816,1342900783.0,85.7143,7.1429
2018-07-23,1211.0,1215.1,1192.01,3272304.0,1099.0885,1167.0805,1235.0725,1178.5918,59.81,52.1849,64.7413,339819669.717,1346173087.0,78.5714,0.0
2018-07-24,1258.15,1275.0,1244.14,5380032.0,1095.6563,1173.024,1250.3917,1186.1688,57.224,64.3528,73.5829,339324553.3566,1351553119.0,100.0,0.0
